file_name,file_path,label,distance_category,window_idx,timestamp_unix,status,operator_label,decision_reason,ml_drone_pct,ml_drone_pct_smoothed,hf_p_drone,hf_negative,hf_positive,harmonic_score,harmonic_score_smoothed,harmonic_evidence_pct,harmonic_evidence_pct_raw,harmonic_evidence_pct_smoothed,combined_drone_evidence_pct,best_f0_hz,raw_best_f0_hz,canonical_best_f0_hz,f0_stable,f0_family_stable,confidence,rms,window_rms,padding_ratio,channel_count,channel_agreement_count,strongest_channel,suspect_threshold,alert_threshold
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,0,1780431388.1668491,suspect,background,harmonic source detected; awaiting stronger drone evidence,0.8198618292808533,0.8198618292808533,0.8198618292808533,False,True,17.219103150690486,17.219103150690486,0.20318385844841438,0.20318385844841438,0.20318385844841438,0.32565999551321023,620,620,620,False,False,0.7231958809356046,0.10013281499417497,0.10013281499417497,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,1,1780431392.626318,suspect,background,harmonic source detected; awaiting stronger drone evidence,0.7541343569755554,0.7541343569755554,0.7541343569755554,False,True,16.589483603504924,16.904293377097705,0.09824726725082063,0.09824726725082063,0.1507155628496175,0.2512232271317479,510,510,620,False,False,0.662086339342385,0.06027262728147366,0.06027262728147366,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,2,1780431392.870828,suspect,background,ML-only suspect; harmonic rotor evidence is weak,0.8005174398422241,0.8005174398422241,0.8005174398422241,False,True,15.920846034960137,16.589483603504924,0.0,0.0,0.09824726725082063,0.1750148013668697,500,500,620,True,False,0.49340421888000197,0.06450733453211814,0.06450733453211814,0.0,1,0,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,3,1780431393.100975,suspect,ml_drone_candidate,ML strongly indicates drone; harmonic rotor evidence is weak,0.9912987351417542,0.9912987351417542,0.9912987351417542,False,True,17.06691215877553,16.828197881140227,0.177818693129255,0.177818693129255,0.13803298019003782,0.24232348326158393,515,515,620,True,False,0.7366787698531373,0.06371988220465548,0.06371988220465548,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,4,1780431393.33497,suspect,ml_drone_candidate,ML strongly indicates drone; harmonic rotor evidence is weak,0.9956822395324707,0.9956822395324707,0.9956822395324707,False,True,19.995017972592223,17.06691215877553,0.6658363287653705,0.6658363287653705,0.177818693129255,0.30174797276062193,510,510,620,True,False,0.9404695132885489,0.06693917815139325,0.06693917815139325,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,5,1780431394.235163,suspect,ml_drone_candidate,ML strongly indicates drone; harmonic rotor evidence is weak,0.9986400008201599,0.9986400008201599,0.9986400008201599,False,True,18.1169758563945,17.06691215877553,0.35282930939908336,0.35282930939908336,0.177818693129255,0.3018834572331288,525,525,620,True,False,0.8192371647126239,0.07954698027034378,0.07954698027034378,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,6,1780431394.488106,suspect,ml_drone_candidate,ML strongly indicates drone; harmonic rotor evidence is weak,0.9737935066223145,0.9737935066223145,0.9737935066223145,False,True,15.985367520735597,17.06691215877553,0.0,0.0,0.177818693129255,0.3007236957038856,510,510,620,True,False,0.498780629145362,0.06661796205395568,0.06661796205395568,0.0,1,0,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,7,1780431394.728032,suspect,ml_drone_candidate,ML strongly indicates drone with partial harmonic support,0.9711803197860718,0.9711803197860718,0.9711803197860718,False,True,17.877676852556807,17.877676852556807,0.3129461420928011,0.3129461420928011,0.3129461420928011,0.4733597612012948,500,500,620,True,True,0.7972345155956795,0.05308216282513023,0.05308216282513023,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,8,1780431395.756821,suspect,ml_drone_candidate,ML strongly indicates drone with partial harmonic support,0.9990133047103882,0.9990133047103882,0.9990133047103882,False,True,19.472066122383698,18.1169758563945,0.5786776870639496,0.5786776870639496,0.35282930939908336,0.5214821754566037,525,525,620,True,True,0.9107038361791997,0.02532011644996246,0.02532011644996246,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,9,1780431396.0162508,suspect,ml_drone_candidate,ML strongly indicates drone with partial harmonic support,0.9950862526893616,0.9950862526893616,0.9950862526893616,False,True,19.31216442924528,18.1169758563945,0.5520274048742131,0.5520274048742131,0.35282930939908336,0.5209455914465895,520,520,620,True,True,0.9002820214944571,0.021276315532928625,0.021276315532928625,0.0,1,1,0,16.0,22.0
