file_name,file_path,label,distance_category,window_idx,timestamp_unix,status,operator_label,decision_reason,ml_drone_pct,ml_drone_pct_smoothed,hf_p_drone,hf_negative,hf_positive,harmonic_score,harmonic_score_smoothed,harmonic_evidence_pct,harmonic_evidence_pct_raw,harmonic_evidence_pct_smoothed,combined_drone_evidence_pct,best_f0_hz,raw_best_f0_hz,canonical_best_f0_hz,f0_stable,f0_family_stable,confidence,rms,window_rms,padding_ratio,channel_count,channel_agreement_count,strongest_channel,suspect_threshold,alert_threshold
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,0,1780432417.323263,suspect,background,harmonic source detected; awaiting stronger drone evidence,0.8919417858123779,0.8919417858123779,0.8919417858123779,False,True,17.574750035088304,17.574750035088304,0.26245833918138395,0.26245833918138395,0.26245833918138395,0.4055740325999066,535,535,535,False,False,0.762087997444321,0.07707262040116822,0.07707262040116822,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,1,1780432420.474127,suspect,ml_drone_candidate,ML strongly indicates drone with partial harmonic support,0.9968658089637756,0.9968658089637756,0.9968658089637756,False,True,19.40759291832297,18.491171476705638,0.5679321530538282,0.5679321530538282,0.41519524611760605,0.5862262829165639,515,515,535,False,False,0.9064493829995339,0.07040075527504326,0.07040075527504326,0.0,1,1,0,16.0,22.0
DRONE_001.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_001.wav,drone,,2,1780432420.793619,suspect,ml_drone_candidate,ML strongly indicates drone; harmonic rotor evidence is weak,0.9945729374885559,0.9945729374885559,0.9945729374885559,False,True,17.642733601657252,17.642733601657252,0.273788933609542,0.273788933609542,0.273788933609542,0.42937722343788304,500,500,535,True,True,0.7827593959562043,0.05130554607920271,0.05130554607920271,0.0,1,1,0,16.0,22.0
DRONE_002.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_002.wav,drone,,0,1780432421.098036,background,background,background or insufficient evidence,0.3504711985588074,0.3504711985588074,0.3504711985588074,False,False,15.208947661478817,15.208947661478817,0.0,0.0,0.0,0.0,520,520,520,False,False,0.4344582882878695,0.06887091805891056,0.06887091805891056,0.0,1,0,0,16.0,22.0
DRONE_002.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_002.wav,drone,,1,1780432421.4122932,suspect,background,harmonic source detected; awaiting stronger drone evidence,0.7152790427207947,0.7152790427207947,0.7152790427207947,False,True,17.177853970246886,16.19340081586285,0.1963089950411477,0.1963089950411477,0.09815449752057386,0.17262078643580606,655,655,520,False,False,0.7042046243402224,0.07097876834880514,0.07097876834880514,0.0,1,1,0,16.0,22.0
DRONE_002.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_002.wav,drone,,2,1780432421.712899,suspect,ml_drone_candidate,ML strongly indicates drone; harmonic rotor evidence is weak,0.9432631731033325,0.9432631731033325,0.9432631731033325,False,True,16.259759952147448,16.259759952147448,0.043293325357907975,0.043293325357907975,0.043293325357907975,0.08278686141454457,520,520,520,False,False,0.6631226245761744,0.08088508198286605,0.08088508198286605,0.0,1,1,0,16.0,22.0
DRONE_003.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_003.wav,drone,,0,1780432422.037332,suspect,ml_drone_candidate,ML and harmonic rotor evidence strongly agree,0.997721254825592,0.997721254825592,0.997721254825592,False,True,19.3794834105437,19.3794834105437,0.5632472350906165,0.5632472350906165,0.5632472350906165,0.7200188623825324,535,535,535,False,False,0.9048495741485164,0.07903908693148802,0.07903908693148802,0.0,1,1,0,16.0,22.0
DRONE_003.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_003.wav,drone,,1,1780432422.34472,suspect,ml_drone_candidate,ML and harmonic rotor evidence strongly agree,0.9964458346366882,0.9964458346366882,0.9964458346366882,False,True,18.979467746240555,19.17947557839213,0.4965779577067592,0.4965779577067592,0.5299125963986878,0.6918805474865206,510,510,535,False,False,0.8791776990661637,0.052176725634430605,0.052176725634430605,0.0,1,1,0,16.0,22.0
DRONE_003.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_003.wav,drone,,2,1780432422.645587,drone_like,drone_like,ML and harmonic rotor evidence strongly agree,0.9935140609741211,0.9935140609741211,0.9935140609741211,False,True,17.74719984934379,18.979467746240555,0.2911999748906317,0.2911999748906317,0.4965779577067592,0.6621830679915903,550,550,535,True,True,0.7906465567329684,0.0450731179116991,0.0450731179116991,0.0,1,1,0,16.0,22.0
DRONE_004.wav,data/datasets/svanstrom_drone_detection/Data/Audio/DRONE_004.wav,drone,,0,1780432422.953175,background,background,background or insufficient evidence,0.2501906156539917,0.2501906156539917,0.2501906156539917,False,False,10.70643371151951,10.70643371151951,0.0,0.0,0.0,0.0,930,930,930,False,False,0.1462248833395011,0.0063897157642618845,0.0063897157642618845,0.0,1,0,0,16.0,22.0
